"Country","Longitude","Latitude","Group","Order","Count"
"Bahamas",-78.1357421875,24.412353515625,210,11070,2
"Bahamas",-78.1457977294922,24.4934558868408,210,11071,2
"Bahamas",-78.1916046142578,24.466064453125,210,11072,2
"Bahamas",-78.2576141357422,24.4827632904053,210,11073,2
"Bahamas",-78.3665008544922,24.544189453125,210,11074,2
"Bahamas",-78.435302734375,24.6275882720947,210,11075,2
"Bahamas",-78.3389129638672,24.6420402526855,210,11076,2
"Bahamas",-78.3189926147461,24.5902347564697,210,11077,2
"Bahamas",-78.2427291870117,24.65380859375,210,11078,2
"Bahamas",-78.2600631713867,24.6873035430908,210,11079,2
"Bahamas",-78.2738342285156,24.6916007995605,210,11080,2
"Bahamas",-78.298828125,24.75390625,210,11081,2
"Bahamas",-78.18408203125,24.9170894622803,210,11082,2
"Bahamas",-78.1593246459961,25.0223636627197,210,11083,2
"Bahamas",-78.2113723754883,25.1912612915039,210,11084,2
"Bahamas",-78.1627960205078,25.2023448944092,210,11085,2
"Bahamas",-78.0333023071289,25.1431140899658,210,11086,2
"Bahamas",-77.9752883911133,25.0848140716553,210,11087,2
"Bahamas",-77.973388671875,25.0047855377197,210,11088,2
"Bahamas",-77.9189453125,24.9428234100342,210,11089,2
"Bahamas",-77.8401336669922,24.7943840026855,210,11090,2
"Bahamas",-77.7438507080078,24.7074222564697,210,11091,2
"Bahamas",-76.6488265991211,25.4874019622803,211,11093,2
"Bahamas",-76.4842224121094,25.3746089935303,211,11094,2
"Bahamas",-76.3437957763672,25.33203125,211,11095,2
"Bahamas",-76.1919860839844,25.1908206939697,211,11096,2
"Bahamas",-76.1266098022461,25.1405277252197,211,11097,2
"Bahamas",-76.1149368286133,25.0947265625,211,11098,2
"Bahamas",-76.1405258178711,24.8856449127197,211,11099,2
"Bahamas",-76.1746597290039,24.759765625,211,11100,2
"Bahamas",-76.1695327758789,24.6494140625,211,11101,2
"Bahamas",-76.2051773071289,24.6820812225342,211,11102,2
"Bahamas",-76.2412109375,24.7543449401855,211,11103,2
"Bahamas",-76.30029296875,24.7958984375,211,11104,2
"Bahamas",-76.3199768066406,24.8176765441895,211,11105,2
"Bahamas",-76.2137680053711,24.8224620819092,211,11106,2
"Bahamas",-76.204345703125,24.9362297058105,211,11107,2
"Bahamas",-76.1525421142578,25.0259761810303,211,11108,2
"Bahamas",-76.160400390625,25.1193351745605,211,11109,2
"Bahamas",-76.2843246459961,25.2221202850342,211,11110,2
"Bahamas",-76.3692855834961,25.3125972747803,211,11111,2
"Bahamas",-76.4999008178711,25.341552734375,211,11112,2
"Bahamas",-76.6206970214844,25.431640625,211,11113,2
"Bahamas",-76.6927719116211,25.4427242279053,211,11114,2
"Bahamas",-76.7806625366211,25.4268569946289,211,11115,2
"Bahamas",-76.7489242553711,25.4805679321289,211,11116,2
"Bahamas",-76.7269515991211,25.5516109466553,211,11117,2
"Bahamas",-76.7108383178711,25.5648918151855,211,11118,2
"Bahamas",-76.6488265991211,25.4874019622803,211,11119,2
"Bahamas",-78.4928665161133,26.7290515899658,212,11121,2
"Bahamas",-78.3717269897461,26.6979484558105,212,11122,2
"Bahamas",-78.3068313598633,26.7021980285645,212,11123,2
"Bahamas",-78.2679214477539,26.72265625,212,11124,2
"Bahamas",-78.0886688232422,26.7143058776855,212,11125,2
"Bahamas",-77.9439468383789,26.7442378997803,212,11126,2
"Bahamas",-77.9224624633789,26.6911144256592,212,11127,2
"Bahamas",-77.9261169433594,26.6633777618408,212,11128,2
"Bahamas",-78.23388671875,26.6373538970947,212,11129,2
"Bahamas",-78.5162124633789,26.5593757629395,212,11130,2
"Bahamas",-78.6709442138672,26.5065441131592,212,11131,2
"Bahamas",-78.74365234375,26.5006828308105,212,11132,2
"Bahamas",-78.7992172241211,26.5284671783447,212,11133,2
"Bahamas",-78.9856491088867,26.6895027160645,212,11134,2
"Bahamas",-78.935791015625,26.6734371185303,212,11135,2
"Bahamas",-78.7980499267578,26.5824222564697,212,11136,2
"Bahamas",-78.7125015258789,26.5990238189697,212,11137,2
"Bahamas",-78.6332473754883,26.6591796875,212,11138,2
"Bahamas",-78.6211395263672,26.7046394348145,212,11139,2
"Bahamas",-78.6329574584961,26.7261714935303,212,11140,2
"Bahamas",-78.5971145629883,26.7979507446289,212,11141,2
"Bahamas",-78.4928665161133,26.7290515899658,212,11142,2
"Bahamas",-77.2256393432617,25.9041996002197,213,11144,2
"Bahamas",-77.2464370727539,25.8954582214355,213,11145,2
"Bahamas",-77.333251953125,25.99560546875,213,11146,2
"Bahamas",-77.4031753540039,26.0247058868408,213,11147,2
"Bahamas",-77.2939453125,26.0955085754395,213,11148,2
"Bahamas",-77.2467727661133,26.1563472747803,213,11149,2
"Bahamas",-77.2477493286133,26.2890625,213,11150,2
"Bahamas",-77.2210922241211,26.3617668151855,213,11151,2
"Bahamas",-77.2301254272461,26.4247074127197,213,11152,2
"Bahamas",-77.2060546875,26.4889640808105,213,11153,2
"Bahamas",-77.2386169433594,26.5611324310303,213,11154,2
"Bahamas",-77.3299331665039,26.6183586120605,213,11155,2
"Bahamas",-77.5105972290039,26.8459949493408,213,11156,2
"Bahamas",-77.7959976196289,26.9012699127197,213,11157,2
"Bahamas",-77.9437484741211,26.903564453125,213,11158,2
"Bahamas",-77.862548828125,26.9400882720947,213,11159,2
"Bahamas",-77.7875518798828,26.9356441497803,213,11160,2
"Bahamas",-77.672119140625,26.9139156341553,213,11161,2
"Bahamas",-77.5338897705078,26.9034175872803,213,11162,2
"Bahamas",-77.4494171142578,26.83642578125,213,11163,2
"Bahamas",-77.3687515258789,26.7476081848145,213,11164,2
"Bahamas",-77.2958984375,26.711669921875,213,11165,2
"Bahamas",-77.2659225463867,26.6888179779053,213,11166,2
"Bahamas",-77.269287109375,26.6630363464355,213,11167,2
"Bahamas",-77.2571792602539,26.6388187408447,213,11168,2
"Bahamas",-77.162109375,26.5972652435303,213,11169,2
"Bahamas",-77.0663528442383,26.5301761627197,213,11170,2
"Bahamas",-77.0382843017578,26.3334484100342,213,11171,2
"Bahamas",-77.1672897338867,26.2403316497803,213,11172,2
"Bahamas",-77.1910171508789,25.9554691314697,213,11173,2
"Bahamas",-77.2256393432617,25.9041996002197,213,11174,2
"Bosnia and Herzegovina",19.0071296691895,44.8691902160645,214,11176,1
"Bosnia and Herzegovina",19.0420894622803,44.871337890625,214,11177,1
"Bosnia and Herzegovina",19.1315422058105,44.8996124267578,214,11178,1
"Bosnia and Herzegovina",19.23681640625,44.9142570495605,214,11179,1
"Bosnia and Herzegovina",19.3126945495605,44.8974609375,214,11180,1
"Bosnia and Herzegovina",19.3486328125,44.8809051513672,214,11181,1
"Bosnia and Herzegovina",19.3568363189697,44.8585433959961,214,11182,1
"Bosnia and Herzegovina",19.33447265625,44.7806625366211,214,11183,1
"Bosnia and Herzegovina",19.2918949127197,44.69677734375,214,11184,1
"Bosnia and Herzegovina",19.22314453125,44.6095695495605,214,11185,1
"Bosnia and Herzegovina",19.1513671875,44.52734375,214,11186,1
"Bosnia and Herzegovina",19.1324214935303,44.4837875366211,214,11187,1
"Bosnia and Herzegovina",19.1273441314697,44.41455078125,214,11188,1
"Bosnia and Herzegovina",19.1184577941895,44.3599624633789,214,11189,1
"Bosnia and Herzegovina",19.1283206939697,44.3302726745605,214,11190,1
"Bosnia and Herzegovina",19.15185546875,44.3025398254395,214,11191,1
"Bosnia and Herzegovina",19.2315425872803,44.2805671691895,214,11192,1
"Bosnia and Herzegovina",19.3388671875,44.225830078125,214,11193,1
"Bosnia and Herzegovina",19.43017578125,44.1544914245605,214,11194,1
"Bosnia and Herzegovina",19.5471687316895,44.073486328125,214,11195,1
"Bosnia and Herzegovina",19.5837898254395,44.04345703125,214,11196,1
"Bosnia and Herzegovina",19.5836906433105,44.0110855102539,214,11197,1
"Bosnia and Herzegovina",19.5495128631592,43.9871063232422,214,11198,1
"Bosnia and Herzegovina",19.4494152069092,43.97802734375,214,11199,1
"Bosnia and Herzegovina",19.34521484375,43.985107421875,214,11200,1
"Bosnia and Herzegovina",19.3052730560303,43.9933586120605,214,11201,1
"Bosnia and Herzegovina",19.26806640625,43.9834480285645,214,11202,1
"Bosnia and Herzegovina",19.2450199127197,43.9650382995605,214,11203,1
"Bosnia and Herzegovina",19.2572269439697,43.9433097839355,214,11204,1
"Bosnia and Herzegovina",19.3640632629395,43.8447723388672,214,11205,1
"Bosnia and Herzegovina",19.4881839752197,43.7035636901855,214,11206,1
"Bosnia and Herzegovina",19.4951171875,43.6428718566895,214,11207,1
"Bosnia and Herzegovina",19.47998046875,43.5951652526855,214,11208,1
"Bosnia and Herzegovina",19.4512691497803,43.5620613098145,214,11209,1
"Bosnia and Herzegovina",19.3996086120605,43.5675773620605,214,11210,1
"Bosnia and Herzegovina",19.3603515625,43.5934562683105,214,11211,1
"Bosnia and Herzegovina",19.30078125,43.591796875,214,11212,1
"Bosnia and Herzegovina",19.2544918060303,43.5843772888184,214,11213,1
"Bosnia and Herzegovina",19.1943359375,43.5332984924316,214,11214,1
"Bosnia and Herzegovina",19.1643543243408,43.5354499816895,214,11215,1
"Bosnia and Herzegovina",19.11279296875,43.5277328491211,214,11216,1
"Bosnia and Herzegovina",19.0800762176514,43.5177230834961,214,11217,1
"Bosnia and Herzegovina",19.0283203125,43.5325164794922,214,11218,1
"Bosnia and Herzegovina",18.9742202758789,43.5423316955566,214,11219,1
"Bosnia and Herzegovina",18.9506816864014,43.5266609191895,214,11220,1
"Bosnia and Herzegovina",18.9402332305908,43.4967269897461,214,11221,1
"Bosnia and Herzegovina",18.9738292694092,43.4423828125,214,11222,1
"Bosnia and Herzegovina",19.0367183685303,43.3573226928711,214,11223,1
"Bosnia and Herzegovina",19.0266590118408,43.2924308776855,214,11224,1
"Bosnia and Herzegovina",18.9787101745605,43.285400390625,214,11225,1
"Bosnia and Herzegovina",18.9346675872803,43.3394508361816,214,11226,1
"Bosnia and Herzegovina",18.8956050872803,43.3481903076172,214,11227,1
"Bosnia and Herzegovina",18.85107421875,43.3463363647461,214,11228,1
"Bosnia and Herzegovina",18.7492198944092,43.2835426330566,214,11229,1
"Bosnia and Herzegovina",18.6742191314697,43.2308120727539,214,11230,1
"Bosnia and Herzegovina",18.6568355560303,43.1939468383789,214,11231,1
"Bosnia and Herzegovina",18.6299819946289,43.1536598205566,214,11232,1
"Bosnia and Herzegovina",18.6218757629395,43.1246070861816,214,11233,1
"Bosnia and Herzegovina",18.6236324310303,43.0276832580566,214,11234,1
"Bosnia and Herzegovina",18.4884777069092,43.0121574401855,214,11235,1
"Bosnia and Herzegovina",18.4601573944092,42.9978981018066,214,11236,1
"Bosnia and Herzegovina",18.44384765625,42.9684562683105,214,11237,1
"Bosnia and Herzegovina",18.455078125,42.8440933227539,214,11238,1
"Bosnia and Herzegovina",18.4660148620605,42.7772445678711,214,11239,1
"Bosnia and Herzegovina",18.5432624816895,42.6741714477539,214,11240,1
"Bosnia and Herzegovina",18.5458984375,42.6416015625,214,11241,1
"Bosnia and Herzegovina",18.5349617004395,42.6201171875,214,11242,1
"Bosnia and Herzegovina",18.4800777435303,42.5791969299316,214,11243,1
"Bosnia and Herzegovina",18.4539051055908,42.5645027160645,214,11244,1
"Bosnia and Herzegovina",18.4363288879395,42.5597190856934,214,11245,1
"Bosnia and Herzegovina",18.3465805053711,42.586669921875,214,11246,1
"Bosnia and Herzegovina",18.3040027618408,42.5994148254395,214,11247,1
"Bosnia and Herzegovina",18.1239261627197,42.6905746459961,214,11248,1
"Bosnia and Herzegovina",18.0445308685303,42.7412605285645,214,11249,1
"Bosnia and Herzegovina",17.9188480377197,42.8074226379395,214,11250,1
"Bosnia and Herzegovina",17.84130859375,42.8450698852539,214,11251,1
"Bosnia and Herzegovina",17.8019542694092,42.9022445678711,214,11252,1
"Bosnia and Herzegovina",17.740234375,42.9154777526855,214,11253,1
"Bosnia and Herzegovina",17.6675777435303,42.8971176147461,214,11254,1
"Bosnia and Herzegovina",17.5851573944092,42.9383811950684,214,11255,1
"Bosnia and Herzegovina",17.6434574127197,42.9597663879395,214,11256,1
"Bosnia and Herzegovina",17.6578140258789,42.9800796508789,214,11257,1
"Bosnia and Herzegovina",17.6504878997803,43.006591796875,214,11258,1
"Bosnia and Herzegovina",17.6248054504395,43.0427742004395,214,11259,1
"Bosnia and Herzegovina",17.4022464752197,43.1989250183105,214,11260,1
"Bosnia and Herzegovina",17.2930679321289,43.3056144714355,214,11261,1
"Bosnia and Herzegovina",17.2752933502197,43.3438491821289,214,11262,1
"Bosnia and Herzegovina",17.2738285064697,43.4457511901855,214,11263,1
"Bosnia and Herzegovina",17.248046875,43.47021484375,214,11264,1
"Bosnia and Herzegovina",17.0845699310303,43.5165519714355,214,11265,1
"Bosnia and Herzegovina",16.90185546875,43.6490249633789,214,11266,1
"Bosnia and Herzegovina",16.7134761810303,43.77880859375,214,11267,1
"Bosnia and Herzegovina",16.6876964569092,43.8150367736816,214,11268,1
"Bosnia and Herzegovina",16.5905284881592,43.9131851196289,214,11269,1
"Bosnia and Herzegovina",16.4720706939697,44.0025901794434,214,11270,1
"Bosnia and Herzegovina",16.3775386810303,44.0596160888672,214,11271,1
"Bosnia and Herzegovina",16.3000984191895,44.12451171875,214,11272,1
"Bosnia and Herzegovina",16.2142581939697,44.2151374816895,214,11273,1
"Bosnia and Herzegovina",16.1698246002197,44.3520011901855,214,11274,1
"Bosnia and Herzegovina",16.1302738189697,44.4737319946289,214,11275,1
"Bosnia and Herzegovina",16.1034183502197,44.52099609375,214,11276,1
"Bosnia and Herzegovina",16.0490226745605,44.53759765625,214,11277,1
"Bosnia and Herzegovina",15.8800792694092,44.6819343566895,214,11278,1
"Bosnia and Herzegovina",15.7366209030151,44.7658195495605,214,11279,1
"Bosnia and Herzegovina",15.7379884719849,44.8563957214355,214,11280,1
"Bosnia and Herzegovina",15.7615242004395,45.0075187683105,214,11281,1
"Bosnia and Herzegovina",15.7880868911743,45.178955078125,214,11282,1
"Bosnia and Herzegovina",15.8228521347046,45.2027816772461,214,11283,1
"Bosnia and Herzegovina",15.8882818222046,45.2157211303711,214,11284,1
"Bosnia and Herzegovina",15.9631834030151,45.2107925415039,214,11285,1
"Bosnia and Herzegovina",16.0283203125,45.1896018981934,214,11286,1
"Bosnia and Herzegovina",16.1573238372803,45.0722160339355,214,11287,1
"Bosnia and Herzegovina",16.2310543060303,45.026611328125,214,11288,1
"Bosnia and Herzegovina",16.2933597564697,45.0088348388672,214,11289,1
"Bosnia and Herzegovina",16.3650398254395,45.058349609375,214,11290,1
"Bosnia and Herzegovina",16.4535160064697,45.1620140075684,214,11291,1
"Bosnia and Herzegovina",16.5306644439697,45.2166976928711,214,11292,1
"Bosnia and Herzegovina",16.7908191680908,45.1968765258789,214,11293,1
"Bosnia and Herzegovina",16.9186515808105,45.2765617370605,214,11294,1
"Bosnia and Herzegovina",17.1253890991211,45.1717758178711,214,11295,1
"Bosnia and Herzegovina",17.2106437683105,45.1560554504395,214,11296,1
"Bosnia and Herzegovina",17.2586917877197,45.1705589294434,214,11297,1
"Bosnia and Herzegovina",17.3241214752197,45.1639633178711,214,11298,1
"Bosnia and Herzegovina",17.4691410064697,45.13330078125,214,11299,1
"Bosnia and Herzegovina",17.5026359558105,45.120361328125,214,11300,1
"Bosnia and Herzegovina",17.5462894439697,45.12255859375,214,11301,1
"Bosnia and Herzegovina",17.6535148620605,45.1634750366211,214,11302,1
"Bosnia and Herzegovina",17.6901378631592,45.1584014892578,214,11303,1
"Bosnia and Herzegovina",17.8127937316895,45.078125,214,11304,1
"Bosnia and Herzegovina",17.8744144439697,45.0772476196289,214,11305,1
"Bosnia and Herzegovina",17.9486331939697,45.1118659973145,214,11306,1
"Bosnia and Herzegovina",17.9962902069092,45.1417961120605,214,11307,1
"Bosnia and Herzegovina",18.13720703125,45.119384765625,214,11308,1
"Bosnia and Herzegovina",18.2179679870605,45.1329116821289,214,11309,1
"Bosnia and Herzegovina",18.2849617004395,45.13427734375,214,11310,1
"Bosnia and Herzegovina",18.3576164245605,45.1205558776855,214,11311,1
"Bosnia and Herzegovina",18.4239273071289,45.1020050048828,214,11312,1
"Bosnia and Herzegovina",18.48828125,45.0858383178711,214,11313,1
"Bosnia and Herzegovina",18.66259765625,45.0774421691895,214,11314,1
"Bosnia and Herzegovina",18.74609375,45.0265121459961,214,11315,1
"Bosnia and Herzegovina",18.7793941497803,44.9772453308105,214,11316,1
"Bosnia and Herzegovina",18.7801761627197,44.9472160339355,214,11317,1
"Bosnia and Herzegovina",18.7883777618408,44.9148941040039,214,11318,1
"Bosnia and Herzegovina",18.83642578125,44.8832511901855,214,11319,1
"Bosnia and Herzegovina",18.9413089752197,44.8651885986328,214,11320,1
"Bosnia and Herzegovina",19.0071296691895,44.8691902160645,214,11321,1
"Brazil",-48.4858856201172,-27.7669925689697,223,12203,5
"Brazil",-48.5545883178711,-27.8122081756592,223,12204,5
"Brazil",-48.5421867370605,-27.5748043060303,223,12205,5
"Brazil",-48.5051765441895,-27.4955062866211,223,12206,5
"Brazil",-48.4647445678711,-27.4363288879395,223,12207,5
"Brazil",-48.4148902893066,-27.3996086120605,223,12208,5
"Brazil",-48.3779296875,-27.4514636993408,223,12209,5
"Brazil",-48.4095687866211,-27.5663089752197,223,12210,5
"Brazil",-48.4967765808105,-27.70703125,223,12211,5
"Brazil",-48.4858856201172,-27.7669925689697,223,12212,5
"Brazil",-48.5844230651855,-26.4015617370605,224,12214,5
"Brazil",-48.6030769348145,-26.4137687683105,224,12215,5
"Brazil",-48.665771484375,-26.2896480560303,224,12216,5
"Brazil",-48.5397453308105,-26.1703128814697,224,12217,5
"Brazil",-48.4976081848145,-26.21875,224,12218,5
"Brazil",-48.5311050415039,-26.3131847381592,224,12219,5
"Brazil",-48.5680656433105,-26.3796882629395,224,12220,5
"Brazil",-48.5844230651855,-26.4015617370605,224,12221,5
"Brazil",-45.26025390625,-23.88916015625,225,12223,5
"Brazil",-45.2608871459961,-23.9413089752197,225,12224,5
"Brazil",-45.3025360107422,-23.9147453308105,225,12225,5
"Brazil",-45.412841796875,-23.9349594116211,225,12226,5
"Brazil",-45.451416015625,-23.8956050872803,225,12227,5
"Brazil",-45.3023414611816,-23.7275390625,225,12228,5
"Brazil",-45.2722663879395,-23.751953125,225,12229,5
"Brazil",-45.2490692138672,-23.7826156616211,225,12230,5
"Brazil",-45.2331047058105,-23.8253898620605,225,12231,5
"Brazil",-45.2502937316895,-23.85302734375,225,12232,5
"Brazil",-45.26025390625,-23.88916015625,225,12233,5
"Brazil",-44.1292953491211,-23.1418952941895,226,12235,5
"Brazil",-44.0980491638184,-23.1693344116211,226,12236,5
"Brazil",-44.15576171875,-23.1666011810303,226,12237,5
"Brazil",-44.2205085754395,-23.1908187866211,226,12238,5
"Brazil",-44.320068359375,-23.2123031616211,226,12239,5
"Brazil",-44.3601570129395,-23.1720714569092,226,12240,5
"Brazil",-44.2741241455078,-23.1162109375,226,12241,5
"Brazil",-44.2428703308105,-23.0741214752197,226,12242,5
"Brazil",-44.2204093933105,-23.0829086303711,226,12243,5
"Brazil",-44.1916007995605,-23.11328125,226,12244,5
"Brazil",-44.1292953491211,-23.1418952941895,226,12245,5
"Brazil",-38.903564453125,-13.4734373092651,227,12247,5
"Brazil",-38.9378890991211,-13.5323238372803,227,12248,5
"Brazil",-38.9775886535645,-13.5235347747803,227,12249,5
"Brazil",-38.9932136535645,-13.4840822219849,227,12250,5
"Brazil",-39.0221672058105,-13.4456052780151,227,12251,5
"Brazil",-39.006591796875,-13.41552734375,227,12252,5
"Brazil",-38.9801292419434,-13.3984375,227,12253,5
"Brazil",-38.9071273803711,-13.4010744094849,227,12254,5
"Brazil",-38.903564453125,-13.4734373092651,227,12255,5
"Brazil",-38.7438468933105,-13.0970706939697,228,12257,5
"Brazil",-38.7830085754395,-13.11865234375,228,12258,5
"Brazil",-38.7869644165039,-13.0550785064697,228,12259,5
"Brazil",-38.6848640441895,-12.9749021530151,228,12260,5
"Brazil",-38.6681137084961,-12.8801765441895,228,12261,5
"Brazil",-38.6145477294922,-12.9240236282349,228,12262,5
"Brazil",-38.6002922058105,-12.9724617004395,228,12263,5
"Brazil",-38.6011734008789,-12.9925775527954,228,12264,5
"Brazil",-38.7438468933105,-13.0970706939697,228,12265,5
"Brazil",-44.4993171691895,-2.93964815139771,229,12267,5
"Brazil",-44.5977554321289,-3.03759765625,229,12268,5
"Brazil",-44.5653305053711,-2.92392563819885,229,12269,5
"Brazil",-44.5818862915039,-2.84560513496399,229,12270,5
"Brazil",-44.569091796875,-2.78496098518372,229,12271,5
"Brazil",-44.501953125,-2.72626948356628,229,12272,5
"Brazil",-44.4814453125,-2.71757841110229,229,12273,5
"Brazil",-44.4873046875,-2.78974580764771,229,12274,5
"Brazil",-44.4825706481934,-2.81191420555115,229,12275,5
"Brazil",-44.4993171691895,-2.93964815139771,229,12276,5
"Brazil",-44.8831062316895,-1.31787109375,230,12278,5
"Brazil",-44.9471168518066,-1.36601567268372,230,12279,5
"Brazil",-44.9678726196289,-1.39082014560699,230,12280,5
"Brazil",-45.0208511352539,-1.37236344814301,230,12281,5
"Brazil",-45.01123046875,-1.34472680091858,230,12282,5
"Brazil",-44.99560546875,-1.34755837917328,230,12283,5
"Brazil",-44.9786643981934,-1.26728522777557,230,12284,5
"Brazil",-44.8882789611816,-1.27685534954071,230,12285,5
"Brazil",-44.8831062316895,-1.31787109375,230,12286,5
"Brazil",-51.83251953125,-1.43378901481628,231,12288,5
"Brazil",-51.9383773803711,-1.45263648033142,231,12289,5
"Brazil",-51.8020515441895,-1.20253932476044,231,12290,5
"Brazil",-51.6800270080566,-1.08613264560699,231,12291,5
"Brazil",-51.6782684326172,-0.855078220367432,231,12292,5
"Brazil",-51.5460433959961,-0.649609267711639,231,12293,5
"Brazil",-51.4244651794434,-0.565917909145355,231,12294,5
"Brazil",-51.2540016174316,-0.541406154632568,231,12295,5
"Brazil",-51.1607437133789,-0.666699409484863,231,12296,5
"Brazil",-51.2763175964355,-1.02177739143372,231,12297,5
"Brazil",-51.3101043701172,-1.02382802963257,231,12298,5
"Brazil",-51.4651374816895,-1.21113312244415,231,12299,5
"Brazil",-51.6376953125,-1.34189462661743,231,12300,5
"Brazil",-51.83251953125,-1.43378901481628,231,12301,5
"Brazil",-49.628662109375,-0.229199171066284,232,12303,5
"Brazil",-49.5352058410645,-0.233593747019768,232,12304,5
"Brazil",-49.4028816223145,-0.214648321270943,232,12305,5
"Brazil",-49.3142585754395,-0.167870908975601,232,12306,5
"Brazil",-49.215087890625,-0.158691555261612,232,12307,5
"Brazil",-49.1169929504395,-0.163574293255806,232,12308,5
"Brazil",-48.7865715026855,-0.215527251362801,232,12309,5
"Brazil",-48.5880355834961,-0.231640532612801,232,12310,5
"Brazil",-48.5154304504395,-0.248241990804672,232,12311,5
"Brazil",-48.4444808959961,-0.271874785423279,232,12312,5
"Brazil",-48.3926773071289,-0.297363370656967,232,12313,5
"Brazil",-48.3796882629395,-0.352831989526749,232,12314,5
"Brazil",-48.4280281066895,-0.441504091024399,232,12315,5
"Brazil",-48.4639663696289,-0.534765541553497,232,12316,5
"Brazil",-48.4974594116211,-0.664941608905792,232,12317,5
"Brazil",-48.5233421325684,-0.691406488418579,232,12318,5
"Brazil",-48.566650390625,-0.684472560882568,232,12319,5
"Brazil",-48.5396995544434,-0.800976634025574,232,12320,5
"Brazil",-48.5495109558105,-0.847558736801147,232,12321,5
"Brazil",-48.5709457397461,-0.892871081829071,232,12322,5
"Brazil",-48.6240730285645,-0.986914098262787,232,12323,5
"Brazil",-48.70458984375,-1.10664045810699,232,12324,5
"Brazil",-48.728515625,-1.13173830509186,232,12325,5
"Brazil",-48.7898445129395,-1.17333960533142,232,12326,5
"Brazil",-48.8396987915039,-1.22656226158142,232,12327,5
"Brazil",-48.8290061950684,-1.27656257152557,232,12328,5
"Brazil",-48.8040504455566,-1.32695305347443,232,12329,5
"Brazil",-48.8335952758789,-1.39003908634186,232,12330,5
"Brazil",-48.9289054870605,-1.48232436180115,232,12331,5
"Brazil",-48.9859390258789,-1.50468742847443,232,12332,5
"Brazil",-49.0384788513184,-1.51406276226044,232,12333,5
"Brazil",-49.0868644714355,-1.50507819652557,232,12334,5
"Brazil",-49.1727027893066,-1.41259765625,232,12335,5
"Brazil",-49.1816902160645,-1.48496103286743,232,12336,5
"Brazil",-49.2047843933105,-1.55898439884186,232,12337,5
"Brazil",-49.2339859008789,-1.59951198101044,232,12338,5
"Brazil",-49.3448257446289,-1.59521484375,232,12339,5
"Brazil",-49.4065933227539,-1.55556666851044,232,12340,5
"Brazil",-49.5066413879395,-1.51162135601044,232,12341,5
"Brazil",-49.5256843566895,-1.63046884536743,232,12342,5
"Brazil",-49.587890625,-1.71240234375,232,12343,5
"Brazil",-49.6505851745605,-1.73808586597443,232,12344,5
"Brazil",-49.748779296875,-1.75537133216858,232,12345,5
"Brazil",-49.8051300048828,-1.79023408889771,232,12346,5
"Brazil",-49.9113273620605,-1.76298820972443,232,12347,5
"Brazil",-50.0099639892578,-1.70849597454071,232,12348,5
"Brazil",-50.0657234191895,-1.70380866527557,232,12349,5
"Brazil",-50.1092758178711,-1.74785125255585,232,12350,5
"Brazil",-50.3384246826172,-1.75595688819885,232,12351,5
"Brazil",-50.4434585571289,-1.80068373680115,232,12352,5
"Brazil",-50.5076179504395,-1.78798818588257,232,12353,5
"Brazil",-50.60205078125,-1.69775414466858,232,12354,5
"Brazil",-50.6171875,-1.63769555091858,232,12355,5
"Brazil",-50.6733894348145,-1.51601529121399,232,12356,5
"Brazil",-50.7238311767578,-1.37148451805115,232,12357,5
"Brazil",-50.759765625,-1.24023413658142,232,12358,5
"Brazil",-50.7294921875,-1.12675762176514,232,12359,5
"Brazil",-50.6683120727539,-1.13056659698486,232,12360,5
"Brazil",-50.5959014892578,-1.1474609375,232,12361,5
"Brazil",-50.5805168151855,-1.13945329189301,232,12362,5
"Brazil",-50.5769538879395,-1.10312485694885,232,12363,5
"Brazil",-50.5929183959961,-1.07294940948486,232,12364,5
"Brazil",-50.7096176147461,-1.07773411273956,232,12365,5
"Brazil",-50.7832984924316,-1.01035141944885,232,12366,5
"Brazil",-50.7960929870605,-0.906250178813934,232,12367,5
"Brazil",-50.7809562683105,-0.689843475818634,232,12368,5
"Brazil",-50.7713890075684,-0.645410001277924,232,12369,5
"Brazil",-50.7199211120605,-0.583398222923279,232,12370,5
"Brazil",-50.7030754089355,-0.528515756130219,232,12371,5
"Brazil",-50.7158203125,-0.470214992761612,232,12372,5
"Brazil",-50.6937026977539,-0.364453285932541,232,12373,5
"Brazil",-50.6455078125,-0.272851675748825,232,12374,5
"Brazil",-50.4615707397461,-0.157421872019768,232,12375,5
"Brazil",-50.2482452392578,-0.116406112909317,232,12376,5
"Brazil",-49.628662109375,-0.229199171066284,232,12377,5
"Brazil",-50.6528816223145,-0.131640493869781,233,12379,5
"Brazil",-50.9263687133789,-0.327343970537186,233,12380,5
"Brazil",-51.0189933776855,-0.263086199760437,233,12381,5
"Brazil",-51.0380859375,-0.225878864526749,233,12382,5
"Brazil",-51.0223617553711,-0.188378781080246,233,12383,5
"Brazil",-51.0257301330566,-0.172363460063934,233,12384,5
"Brazil",-50.9950714111328,-0.105273544788361,233,12385,5
"Brazil",-50.8421859741211,-0.05019511282444,233,12386,5
"Brazil",-50.7652816772461,-0.0408690795302391,233,12387,5
"Brazil",-50.6669921875,-0.0580079630017281,233,12388,5
"Brazil",-50.6505851745605,-0.105859108269215,233,12389,5
"Brazil",-50.6528816223145,-0.131640493869781,233,12390,5
"Brazil",-49.4438972473145,-0.11240229010582,234,12392,5
"Brazil",-49.7088394165039,-0.143749952316284,234,12393,5
