Title,Year,Rating,Runtime,Genre,Critic.Score,Box.Office,Awards,International
Venus and Serena,2012,PG-13,99,Documentary,77,0.051,FALSE,FALSE
Girl Most Likely,2012,PG-13,103,Comedy,21,1.4,FALSE,FALSE
Emperor,2012,PG-13,105,"Drama, History",31,3.3,TRUE,TRUE
Jayne Mansfield's Car,2012,R,122,Drama,34,0.0143,FALSE,TRUE
Any Day Now,2012,R,98,Drama,79,0.2,TRUE,FALSE
Thanks for Sharing,2012,R,112,"Comedy, Drama",49,1.1,FALSE,FALSE
The Citizen,2012,PG-13,99,Drama,0,0.0243,TRUE,FALSE
Best Man Down,2012,PG-13,89,"Comedy, Drama",33,0.0018,FALSE,FALSE
The Summit,2012,R,95,"Documentary, Adventure",61,0.2,TRUE,TRUE
Great Expectations,2012,PG-13,128,"Drama, Romance",64,0.3,TRUE,TRUE
Bettie Page Reveals All,2012,R,101,Documentary,72,0.1,TRUE,FALSE
The Girl,2012,PG-13,95,"Drama, Mystery, Thriller",53,0.0342,TRUE,TRUE
For No Good Reason,2012,R,89,"Documentary, Biography, History",63,0.0671,FALSE,TRUE
Aftershock,2012,R,89,"Action, Adventure, Horror",35,0.0402,TRUE,TRUE
War of the Worlds: Goliath,2012,PG-13,85,"Animation, Action, Adventure",0,1,FALSE,TRUE
The Queen of Versailles,2012,PG,100,Documentary,94,2.4,TRUE,TRUE
A Haunted House,2013,R,86,"Comedy, Horror",10,40,TRUE,FALSE
Gangster Squad,2013,R,113,"Action, Crime, Drama",31,46,TRUE,FALSE
Mother of George,2013,R,107,Drama,93,0.1,TRUE,TRUE
The Last Stand,2013,R,107,"Action, Crime, Thriller",60,12,TRUE,FALSE
Broken City,2013,R,109,"Crime, Drama, Thriller",28,19.7,FALSE,FALSE
Blue Caprice,2013,R,93,"Biography, Crime, Drama",83,0.0911,TRUE,FALSE
C.O.G.,2013,R,88,"Comedy, Drama",70,0.0553,TRUE,FALSE
Ghost Team One,2013,R,84,"Comedy, Horror",36,0.0073,FALSE,FALSE
A.C.O.D.,2013,R,88,Comedy,50,0.2,FALSE,FALSE
Movie 43,2013,R,94,Comedy,4,8.8,TRUE,FALSE
Parker,2013,R,118,"Action, Crime, Thriller",41,17.6,FALSE,FALSE
Hansel & Gretel: Witch Hunters,2013,R,88,"Action, Fantasy, Horror",15,55.7,TRUE,TRUE
The Inevitable Defeat of Mister & Pete,2013,R,108,Drama,91,0.5,TRUE,FALSE
Warm Bodies,2013,PG-13,98,"Comedy, Horror, Romance",81,66.4,TRUE,TRUE
Side Effects,2013,R,106,"Crime, Drama, Thriller",83,32.2,FALSE,FALSE
Identity Thief,2013,R,111,"Comedy, Crime",19,134.5,TRUE,FALSE
Safe Haven,2013,PG-13,115,"Drama, Romance, Thriller",12,71.3,TRUE,FALSE
A Good Day to Die Hard,2013,R,98,"Action, Crime, Thriller",14,67.3,TRUE,FALSE
Beautiful Creatures,2013,PG-13,124,"Drama, Fantasy, Romance",46,19.4,FALSE,FALSE
The Power of Few,2013,R,96,"Action, Crime, Drama",57,0.0304,FALSE,FALSE
Escape from Planet Earth,2013,PG,89,"Animation, Adventure, Comedy",33,57,TRUE,TRUE
Camp,2013,PG-13,109,Drama,0,0.3,TRUE,FALSE
Dark Skies,2013,PG-13,97,"Horror, Sci-Fi, Thriller",40,17.4,FALSE,FALSE
Snitch,2013,PG-13,112,"Action, Drama, Thriller",56,42.9,FALSE,TRUE
"Bless Me, Ultima",2013,PG-13,106,"Drama, War",71,1.6,TRUE,FALSE
The Last Exorcism Part II,2013,PG-13,88,"Drama, Horror, Thriller",16,15.2,TRUE,TRUE
Phantom,2013,R,98,"History, Thriller, War",25,1,FALSE,FALSE
21 & Over,2013,R,93,Comedy,27,25.7,TRUE,FALSE
Jack the Giant Slayer,2013,PG-13,114,"Adventure, Fantasy",52,65.2,TRUE,FALSE
Stoker,2013,R,99,"Drama, Mystery, Thriller",69,1.7,TRUE,TRUE
Aftermath,2013,R,84,"Crime, Thriller",0,0.003,FALSE,FALSE
Girl on a Bicycle,2013,R,101,"Comedy, Drama, Romance",8,0.0894,FALSE,TRUE
Oz the Great and Powerful,2013,PG,130,"Adventure, Family, Fantasy",59,234.9,TRUE,FALSE
Dead Man Down,2013,R,118,"Action, Crime, Drama",38,10.9,FALSE,FALSE
The Wait,2013,R,96,"Drama, Thriller",18,0.0021,FALSE,FALSE
The Call,2013,R,94,"Crime, Thriller",43,51.9,TRUE,FALSE
The Incredible Burt Wonderstone,2013,PG-13,100,"Comedy, Romance",36,22.5,TRUE,FALSE
Admission,2013,PG-13,107,"Comedy, Drama, Romance",38,18,FALSE,FALSE
The Croods,2013,PG,98,"Animation, Adventure, Comedy",70,187.2,TRUE,FALSE
Olympus Has Fallen,2013,R,119,"Action, Thriller",48,98.9,TRUE,FALSE
Love and Honor,2013,PG-13,100,"Drama, Romance, War",13,0.0163,FALSE,FALSE
Trance,2013,R,101,"Crime, Drama, Mystery",68,2.3,TRUE,TRUE
G.I. Joe: Retaliation,2013,PG-13,110,"Action, Adventure, Sci-Fi",28,122.5,TRUE,FALSE
The Host,2013,PG-13,125,"Adventure, Romance, Sci-Fi",8,26.6,TRUE,TRUE
Temptation: Confessions of a Marriage Counselor,2013,PG-13,111,"Drama, Thriller",15,51.9,TRUE,FALSE
Redwood Highway,2013,PG-13,90,Drama,80,0.1,FALSE,FALSE
Evil Dead,2013,R,91,Horror,62,54.2,TRUE,FALSE
Underdogs,2013,PG,102,"Drama, Family, Sport",0,0.0348,TRUE,FALSE
Not Today,2013,PG-13,118,Drama,50,0.3,TRUE,FALSE
Scary Movie 5,2013,PG-13,86,Comedy,4,32,FALSE,FALSE
42,2013,PG-13,128,"Biography, Drama, Sport",79,95,TRUE,FALSE
Oblivion,2013,PG-13,124,"Action, Adventure, Mystery",54,89,FALSE,FALSE
Home Run,2013,PG-13,113,"Drama, Sport",45,2.9,FALSE,FALSE
The Girl on the Train,2013,R,80,Thriller,0,0.0029,TRUE,FALSE
Pain & Gain,2013,R,129,"Action, Comedy, Crime",49,49.9,FALSE,FALSE
King's Faith,2013,PG-13,108,Drama,0,0.0593,FALSE,FALSE
The Big Wedding,2013,R,89,Comedy,7,21.8,FALSE,FALSE
Syrup,2013,R,90,"Comedy, Drama, Romance",14,0.000656,FALSE,FALSE
Iron Man 3,2013,PG-13,130,"Action, Adventure, Sci-Fi",79,409,TRUE,TRUE
Scatter My Ashes at Bergdorf's,2013,PG-13,93,Documentary,49,0.5,FALSE,FALSE
Peeples,2013,PG-13,95,"Comedy, Romance",37,9.1,FALSE,FALSE
The Great Gatsby,2013,PG-13,143,"Drama, Romance",48,144.8,TRUE,TRUE
Star Trek Into Darkness,2013,PG-13,132,"Action, Adventure, Sci-Fi",87,228.8,TRUE,FALSE
Only God Forgives,2013,R,90,"Crime, Drama",40,0.8,TRUE,TRUE
The Hangover Part III,2013,R,100,Comedy,19,112.2,TRUE,FALSE
Fast & Furious 6,2013,PG-13,130,"Action, Crime, Thriller",69,238.7,TRUE,FALSE
After Earth,2013,PG-13,100,"Action, Adventure, Sci-Fi",11,60.5,TRUE,FALSE
Now You See Me,2013,PG-13,115,"Crime, Mystery, Thriller",50,117.7,TRUE,TRUE
V/H/S/2,2013,R,96,"Horror, Thriller",70,0.0214,TRUE,TRUE
The Internship,2013,PG-13,119,Comedy,34,44.7,FALSE,FALSE
The Purge,2013,R,85,"Horror, Sci-Fi, Thriller",38,64.4,TRUE,TRUE
This Is the End,2013,R,107,"Comedy, Fantasy",83,101.5,TRUE,FALSE
Man of Steel,2013,PG-13,143,"Action, Adventure, Fantasy",56,291,TRUE,TRUE
Before Midnight,2013,R,109,"Drama, Romance",98,8.1,TRUE,TRUE
Axe Giant: The Wrath of Paul Bunyan,2013,R,90,"Fantasy, Horror",0,0.0025,FALSE,FALSE
Monsters University,2013,G,104,"Animation, Adventure, Comedy",78,268.5,TRUE,FALSE
World War Z,2013,PG-13,116,"Action, Adventure, Horror",68,202.4,TRUE,TRUE
The Bling Ring,2013,R,90,"Biography, Crime, Drama",60,5.8,TRUE,TRUE
Life of a King,2013,PG-13,100,Drama,38,0.0042,FALSE,FALSE
Europa Report,2013,PG-13,90,"Adventure, Sci-Fi, Thriller",80,0.1,FALSE,FALSE
The Heat,2013,R,117,"Action, Comedy, Crime",65,159.6,TRUE,FALSE
Redemption,2013,R,100,"Action, Crime, Drama",48,0.035,FALSE,TRUE
The East,2013,PG-13,116,"Drama, Thriller",74,2.3,FALSE,TRUE
Copperhead,2013,PG-13,120,Drama,21,0.2,FALSE,FALSE
White House Down,2013,PG-13,131,"Action, Drama, Thriller",51,73.1,TRUE,FALSE
Despicable Me 2,2013,PG,98,"Animation, Comedy, Family",74,368,TRUE,FALSE
Kevin Hart: Let Me Explain,2013,R,75,"Documentary, Comedy",63,32.2,TRUE,FALSE
The Lone Ranger,2013,PG-13,149,"Action, Adventure, Western",31,89.3,TRUE,FALSE
Man of Tai Chi,2013,R,105,"Action, Drama",70,0.1,FALSE,TRUE
We Steal Secrets: The Story of WikiLeaks,2013,R,130,Documentary,93,0.2,TRUE,FALSE
Grown Ups 2,2013,PG-13,101,Comedy,7,133.7,TRUE,FALSE
Pacific Rim,2013,PG-13,131,"Action, Adventure, Sci-Fi",72,101.8,TRUE,FALSE
Turbo,2013,PG,96,"Animation, Adventure, Comedy",67,83,TRUE,FALSE
Breathe In,2013,R,98,"Drama, Romance",55,0.0814,FALSE,FALSE
RED 2,2013,PG-13,116,"Action, Comedy, Crime",43,53.2,FALSE,TRUE
The Conjuring,2013,R,112,Horror,86,137.4,TRUE,FALSE
R.I.P.D.,2013,PG-13,96,"Action, Comedy, Sci-Fi",13,33.6,FALSE,FALSE
Drinking Buddies,2013,R,90,"Comedy, Drama, Romance",83,0.3,TRUE,FALSE
Fruitvale Station,2013,R,85,"Biography, Drama, Romance",94,16.1,TRUE,FALSE
The To Do List,2013,R,104,Comedy,52,3.4,FALSE,FALSE
The Wolverine,2013,PG-13,126,"Action, Adventure, Sci-Fi",69,132.6,TRUE,TRUE
The Way Way Back,2013,PG-13,103,"Comedy, Drama",85,21.5,TRUE,FALSE
The Smurfs 2,2013,PG,105,"Animation, Adventure, Comedy",14,71,FALSE,FALSE
The English Teacher,2013,R,93,"Comedy, Drama",42,0.0602,FALSE,FALSE
2 Guns,2013,R,109,"Action, Comedy, Crime",64,75.6,TRUE,FALSE
The Canyons,2013,R,99,"Drama, Thriller",24,0.0495,TRUE,FALSE
Percy Jackson: Sea of Monsters,2013,PG,106,"Adventure, Family, Fantasy",42,68.6,TRUE,FALSE
We're the Millers,2013,R,110,"Action, Adventure, Comedy",47,150.4,TRUE,FALSE
Lovelace,2013,R,93,"Biography, Drama",54,0.4,TRUE,FALSE
Elysium,2013,R,109,"Action, Drama, Sci-Fi",68,93.1,TRUE,FALSE
Planes,2013,PG,91,"Animation, Adventure, Comedy",26,90.3,FALSE,FALSE
Jobs,2013,PG-13,128,"Biography, Drama",27,16.1,FALSE,TRUE
Kick-Ass 2,2013,R,103,"Action, Comedy, Crime",30,28.8,TRUE,TRUE
Paranoia,2013,PG-13,106,"Drama, Thriller",6,7.4,FALSE,TRUE
Lee Daniels' The Butler,2013,PG-13,132,"Biography, Drama",72,116.6,TRUE,FALSE
Ain't Them Bodies Saints,2013,R,96,"Crime, Drama, Romance",79,0.4,TRUE,FALSE
The Mortal Instruments: City of Bones,2013,PG-13,130,"Action, Adventure, Fantasy",12,31.2,TRUE,TRUE
Blue Jasmine,2013,PG-13,98,Drama,91,33.4,TRUE,FALSE
The World's End,2013,R,109,"Action, Comedy, Sci-Fi",89,26,TRUE,TRUE
The Kings of Summer,2013,R,95,"Adventure, Comedy, Drama",75,1.3,TRUE,FALSE
Bad Milo,2013,R,85,"Comedy, Horror",60,0.0196,TRUE,FALSE
Getaway,2013,PG-13,90,"Action, Crime, Thriller",2,10.5,FALSE,TRUE
One Direction: This Is Us,2013,PG,92,"Documentary, Music",63,28.9,FALSE,FALSE
Last Flight of the Champion,2013,PG,88,"Animation, Comedy, Family",0,0.0015,FALSE,FALSE
Salinger,2013,PG-13,120,Documentary,35,0.6,FALSE,FALSE
Snake and Mongoose,2013,PG-13,102,Sport,80,0.2,FALSE,FALSE
Good Ol' Freda,2013,PG,86,"Documentary, Biography, History",84,0.1,TRUE,TRUE
Riddick,2013,R,119,"Action, Sci-Fi, Thriller",59,42,FALSE,TRUE
The Ultimate Life,2013,PG,105,"Drama, Romance",18,1.3,FALSE,FALSE
All Is Bright,2013,R,107,"Comedy, Drama",48,0.0046,FALSE,FALSE
In a World...,2013,R,93,Comedy,92,3,TRUE,FALSE
The Family,2013,R,111,"Comedy, Crime, Thriller",29,36.9,FALSE,TRUE
The Investigator,2013,PG-13,101,"Drama, Family, Sport",0,0.0937,TRUE,FALSE
The Spectacular Now,2013,R,95,"Comedy, Drama, Romance",93,6.9,TRUE,FALSE
Charlie Countryman,2013,R,103,"Comedy, Drama, Romance",29,0.008,FALSE,TRUE
Insidious: Chapter 2,2013,PG-13,106,"Horror, Thriller",38,83.6,TRUE,TRUE
Prince Avalanche,2013,R,94,"Comedy, Drama",83,0.2,TRUE,FALSE
Kill Your Darlings,2013,R,104,"Biography, Drama, Romance",76,1,TRUE,FALSE
Battle of the Year,2013,PG-13,110,Music,6,8.9,FALSE,FALSE
The Lunchbox,2013,PG,104,"Drama, Romance",96,4.2,TRUE,TRUE
The Short Game,2013,PG,99,"Documentary, Sport",83,0.0389,TRUE,FALSE
Prisoners,2013,R,153,"Crime, Drama, Mystery",82,61,TRUE,FALSE
Nothing Left to Fear,2013,R,100,Horror,8,0.0079,FALSE,FALSE
Alone Yet Not Alone,2013,PG-13,103,History,0,0.7,FALSE,FALSE
Don Jon,2013,R,90,"Comedy, Drama, Romance",80,24.5,TRUE,FALSE
Baggage Claim,2013,PG-13,96,Comedy,14,21.6,FALSE,FALSE
Rush,2013,R,123,"Action, Biography, Drama",89,26.9,TRUE,TRUE
Austenland,2013,PG-13,97,"Comedy, Romance",30,2.2,FALSE,TRUE
Cloudy with a Chance of Meatballs 2,2013,PG,95,"Animation, Comedy, Family",70,119.8,FALSE,FALSE
Parkland,2013,PG-13,93,"Drama, History, Mystery",49,0.7,FALSE,FALSE
Linsanity,2013,PG,89,"Documentary, Biography, Sport",63,0.3,TRUE,FALSE
Tim's Vermeer,2013,PG-13,80,"Documentary, History",89,1.7,TRUE,FALSE
Gravity,2013,PG-13,91,"Sci-Fi, Thriller",97,274.1,TRUE,TRUE
Metallica Through the Never,2013,R,93,Music,78,3.4,TRUE,FALSE
Grace Unplugged,2013,PG,102,"Drama, Music",50,2.5,FALSE,FALSE
Runner Runner,2013,R,91,"Crime, Thriller",8,19.3,FALSE,FALSE
Captain Phillips,2013,PG-13,134,"Biography, Drama, Thriller",93,107.1,TRUE,FALSE
Enough Said,2013,PG-13,93,"Comedy, Drama, Romance",96,17.5,TRUE,FALSE
Machete Kills,2013,R,107,"Action, Crime, Thriller",29,7.9,TRUE,TRUE
Walking with the Enemy,2013,PG-13,124,"Action, Drama, History",44,0.4,TRUE,TRUE
Plush,2013,R,99,Thriller,29,0.0028,FALSE,FALSE
Escape Plan,2013,R,115,"Action, Mystery, Thriller",49,25.1,FALSE,FALSE
Blackfish,2013,PG-13,83,Documentary,98,2.1,TRUE,FALSE
Carrie,2013,R,100,"Drama, Horror",48,35.3,TRUE,FALSE
The Fifth Estate,2013,R,128,"Biography, Drama, Thriller",37,3.3,TRUE,TRUE
As I Lay Dying,2013,R,110,Drama,41,0.015,TRUE,FALSE
Jackass Presents: Bad Grandpa,2013,R,92,Comedy,60,102,TRUE,FALSE
The Counselor,2013,R,117,"Crime, Drama, Thriller",34,17,TRUE,TRUE
One Chance,2013,PG-13,103,"Biography, Comedy, Drama",63,0.0897,TRUE,TRUE
We Are What We Are,2013,R,105,"Drama, Horror, Thriller",85,0.0766,TRUE,TRUE
Muscle Shoals,2013,PG,111,"Documentary, Biography, History",96,0.7,TRUE,FALSE
Innocence,2013,PG-13,96,"Adventure, Fantasy, Horror",13,0.3,FALSE,FALSE
Missionary,2013,R,90,"Drama, Thriller",40,0.0021,FALSE,FALSE
Blood Ties,2013,R,127,"Crime, Drama, Thriller",54,0.0412,FALSE,TRUE
A Perfect Man,2013,R,95,Drama,20,0.000388,FALSE,FALSE
Free Birds,2013,PG,91,"Animation, Adventure, Comedy",18,55.7,FALSE,FALSE
Cutie and the Boxer,2013,R,82,"Documentary, Biography",96,0.2,TRUE,FALSE
Big Sur,2013,R,81,Drama,45,0.0359,FALSE,FALSE
Last Vegas,2013,PG-13,105,Comedy,46,63.9,TRUE,FALSE
Thor: The Dark World,2013,PG-13,112,"Action, Adventure, Fantasy",65,206.4,TRUE,FALSE
The Armstrong Lie,2013,R,124,Documentary,84,0.4,TRUE,FALSE
The Christmas Candle,2013,PG,100,Drama,18,2.2,FALSE,TRUE
The Best Man Holiday,2013,R,123,"Comedy, Drama",68,70.5,TRUE,FALSE
Kids for Cash,2013,PG-13,102,"Documentary, Crime, Drama",91,0.0366,FALSE,FALSE
"No God, No Master",2013,PG-13,94,"Crime, Drama, History",69,0.0068,TRUE,FALSE
Pawn Shop Chronicles,2013,R,112,"Action, Comedy, Crime",13,0.0049,FALSE,FALSE
The Hunger Games: Catching Fire,2013,PG-13,146,"Action, Adventure, Sci-Fi",89,424.6,TRUE,FALSE
Delivery Man,2013,PG-13,105,"Comedy, Drama",39,30.7,FALSE,TRUE
Dallas Buyers Club,2013,R,117,"Biography, Drama",93,27.3,TRUE,FALSE
Homefront,2013,R,100,"Action, Crime, Drama",42,20.1,FALSE,FALSE
Black Nativity,2013,PG,93,"Drama, Musical",48,7,TRUE,FALSE
Frozen,2013,PG,102,"Animation, Adventure, Comedy",89,400.7,TRUE,FALSE
Oldboy,2013,R,104,"Action, Drama, Mystery",41,2.2,FALSE,FALSE
The Book Thief,2013,PG-13,131,"Drama, War",46,21.5,TRUE,TRUE
Concussion,2013,R,96,Drama,74,0.0384,TRUE,FALSE
I'm in Love with a Church Girl,2013,PG,118,"Drama, Romance",6,2.4,FALSE,FALSE
Out of the Furnace,2013,R,116,"Crime, Drama, Thriller",53,11.3,TRUE,TRUE
Afternoon Delight,2013,R,98,"Comedy, Drama",67,0.2,TRUE,FALSE
Tyler Perry's A Madea Christmas,2013,PG-13,100,"Comedy, Drama",18,52.5,TRUE,FALSE
The Hobbit: The Desolation of Smaug,2013,PG-13,161,"Adventure, Fantasy",74,258.4,TRUE,TRUE
Anchorman 2: The Legend Continues,2013,R,119,Comedy,75,127.3,TRUE,FALSE
American Hustle,2013,R,138,"Crime, Drama",93,150.1,TRUE,FALSE
Walking with Dinosaurs 3D,2013,PG,87,"Animation, Adventure, Family",24,3.5,FALSE,TRUE
Saving Mr. Banks,2013,PG-13,125,"Biography, Comedy, Drama",80,83.3,TRUE,TRUE
The Wolf of Wall Street,2013,R,180,"Biography, Comedy, Crime",77,116.9,TRUE,FALSE
47 Ronin,2013,PG-13,118,"Action, Adventure, Drama",15,38.3,FALSE,FALSE
The Secret Life of Walter Mitty,2013,PG,114,"Adventure, Comedy, Drama",50,58.2,TRUE,TRUE
Cold Comes the Night,2013,R,90,"Crime, Drama, Thriller",44,0.0116,FALSE,FALSE
August: Osage County,2013,R,121,Drama,64,37.7,TRUE,FALSE
Inside Llewyn Davis,2013,R,104,"Drama, Music",94,13.2,TRUE,TRUE
After Tiller,2013,PG-13,85,"Documentary, Biography, Drama",94,0.0663,TRUE,FALSE
Her,2013,R,126,"Drama, Romance, Sci-Fi",94,25.6,TRUE,FALSE
Lone Survivor,2013,R,121,"Action, Biography, Drama",75,125.1,TRUE,FALSE
Raze,2013,R,92,"Action, Horror",45,0.0035,TRUE,FALSE
The Unknown Known,2013,PG-13,103,Documentary,83,0.1,TRUE,FALSE
I Spit on Your Grave 2,2013,R,106,"Crime, Horror, Thriller",0,0.000441,FALSE,FALSE
Nebraska,2013,R,115,"Adventure, Drama",91,17.6,TRUE,FALSE
Labor Day,2013,PG-13,111,Drama,34,13.4,FALSE,FALSE
At Middleton,2013,R,99,"Comedy, Romance",58,0.0529,TRUE,FALSE
The Pretty One,2013,R,90,"Comedy, Drama",47,0.0112,TRUE,FALSE
Adult World,2013,R,97,Comedy,56,0.0167,FALSE,FALSE
Touchy Feely,2013,R,89,Drama,36,0.036,FALSE,FALSE
Hell Baby,2013,R,98,"Comedy, Horror",32,0.005,FALSE,FALSE
Twenty Feet from Stardom,2013,PG-13,91,"Documentary, History, Music",99,4.9,TRUE,FALSE
Under the Skin,2013,R,108,"Drama, Sci-Fi, Thriller",85,2.6,TRUE,TRUE
Narco Cultura,2013,R,103,Documentary,86,0.1,TRUE,TRUE
Bad Words,2013,R,89,"Comedy, Drama",65,7.8,TRUE,FALSE
The Retrieval,2013,R,92,"Drama, History, Western",92,0.0503,TRUE,FALSE
In Secret,2013,R,107,"Crime, Drama, Thriller",41,0.4,FALSE,FALSE
Fading Gigolo,2013,R,90,Comedy,54,3.8,TRUE,FALSE
Oculus,2013,R,104,Horror,73,27.7,TRUE,FALSE
Joe,2013,R,117,Drama,86,0.4,TRUE,FALSE
Make Your Move,2013,PG-13,110,Musical,43,0.1,FALSE,TRUE
Locke,2013,R,85,Drama,91,1.4,TRUE,TRUE
Night Moves,2013,R,112,"Drama, Thriller",85,0.3,TRUE,FALSE
Filth,2013,R,97,"Comedy, Crime, Drama",62,0.0343,TRUE,TRUE
Savannah,2013,PG-13,101,"Drama, Family, History",8,0.0367,FALSE,FALSE
The Sacrament,2013,R,99,"Horror, Thriller",62,0.009,TRUE,FALSE
Decoding Annie Parker,2013,R,91,Drama,58,0.0398,TRUE,FALSE
Legends of Oz: Dorothy's Return,2013,PG,88,"Animation, Family, Musical",16,8.5,TRUE,TRUE
Palo Alto,2013,R,100,Drama,73,0.8,FALSE,FALSE
Chinese Puzzle,2013,R,117,"Comedy, Drama, Romance",75,0.3,TRUE,TRUE
Words and Pictures,2013,PG-13,111,"Comedy, Drama, Romance",42,2.2,FALSE,FALSE
The Immigrant,2013,R,120,"Drama, Romance",88,2,TRUE,FALSE
Supermensch: The Legend of Shep Gordon,2013,R,85,"Documentary, Biography",77,0.2,TRUE,FALSE
Hateship Loveship,2013,R,104,"Drama, Romance",50,0.0506,FALSE,FALSE
Jodorowsky's Dune,2013,PG-13,88,Documentary,98,0.6,TRUE,TRUE
The Art of the Steal,2013,R,90,"Comedy, Crime",44,0.0614,FALSE,TRUE
Snowpiercer,2013,R,126,"Action, Sci-Fi, Thriller",95,4.6,TRUE,TRUE
InAPPropriate Comedy,2013,R,83,Comedy,0,0.2,FALSE,FALSE
Jake Squared,2013,R,100,"Comedy, Drama",14,0.0017,TRUE,FALSE
Knights of Badassdom,2013,R,86,"Adventure, Comedy, Fantasy",58,0.0868,FALSE,FALSE
The Zero Theorem,2013,R,107,"Drama, Fantasy, Sci-Fi",52,0.3,TRUE,TRUE
Child of God,2013,R,104,"Crime, Drama, Thriller",38,0.0379,TRUE,FALSE
Life of Crime,2013,R,98,"Comedy, Crime",64,0.3,FALSE,FALSE
Girl Rising,2013,PG-13,101,Documentary,89,0.8,FALSE,FALSE
Repentance,2013,R,90,"Drama, Horror, Thriller",0,1.2,FALSE,FALSE
The Disappearance of Eleanor Rigby: Him,2013,R,89,"Drama, Romance",63,0.6,TRUE,FALSE
Jimi: All Is by My Side,2013,R,118,"Biography, Drama, Music",66,0.3,FALSE,TRUE
Gimme Shelter,2013,PG-13,101,Drama,22,1.4,TRUE,FALSE
Third Person,2013,R,137,"Drama, Romance",23,1,TRUE,TRUE
The Last of Robin Hood,2013,R,94,"Biography, Drama, Romance",29,0.3,FALSE,FALSE
Afflicted,2013,R,85,"Action, Adventure, Horror",79,0.1,TRUE,TRUE
Inequality for All,2013,PG,89,Documentary,90,1.2,TRUE,FALSE
Paranormal Activity: The Marked Ones,2014,R,84,"Horror, Thriller",37,32.4,FALSE,FALSE
3 Nights in the Desert,2014,R,90,Drama,40,0.0013,FALSE,FALSE
The Legend of Hercules,2014,PG-13,99,"Action, Adventure, Fantasy",3,18.8,TRUE,FALSE
Devil's Due,2014,R,89,"Horror, Mystery",18,15.8,FALSE,FALSE
Jack Ryan: Shadow Recruit,2014,PG-13,105,"Action, Thriller",56,50.5,FALSE,TRUE
Ride Along,2014,PG-13,99,"Action, Comedy",18,134.1,TRUE,FALSE
The Nut Job,2014,PG,85,"Animation, Adventure, Comedy",10,64.2,TRUE,TRUE
Land Ho!,2014,R,95,"Adventure, Comedy",80,0.7,TRUE,TRUE
Fed Up,2014,PG,92,Documentary,81,1.5,FALSE,FALSE
That Awkward Moment,2014,R,94,"Comedy, Romance",23,26,TRUE,FALSE
The Lego Movie,2014,PG,100,"Animation, Adventure, Comedy",96,257.8,TRUE,TRUE
The Monuments Men,2014,PG-13,118,"Drama, War",31,78,TRUE,TRUE
Vampire Academy,2014,PG-13,104,"Action, Comedy, Fantasy",9,7.8,FALSE,TRUE
RoboCop,2014,PG-13,117,"Action, Sci-Fi, Thriller",49,58.6,TRUE,FALSE
Endless Love,2014,PG-13,104,"Drama, Romance",15,23.4,FALSE,FALSE
About Last Night,2014,R,100,"Comedy, Romance",68,48.6,FALSE,FALSE
Winter's Tale,2014,PG-13,118,"Drama, Fantasy, Mystery",13,12.6,FALSE,FALSE
3 Days to Kill,2014,PG-13,117,"Action, Drama, Thriller",28,30.7,FALSE,TRUE
Pompeii,2014,PG-13,105,"Action, Adventure, Drama",28,23.2,TRUE,TRUE
Son of God,2014,PG-13,138,"Biography, Drama",21,59.7,TRUE,FALSE
Non-Stop,2014,PG-13,106,"Action, Mystery, Thriller",60,91.7,FALSE,TRUE
Mr. Peabody & Sherman,2014,PG,92,"Animation, Adventure, Comedy",79,111.5,TRUE,FALSE
300: Rise of an Empire,2014,R,102,"Action, Drama, Fantasy",42,106.6,FALSE,FALSE
The Great Invisible,2014,PG-13,92,Documentary,90,0.01,TRUE,FALSE
Take Me to the River,2014,PG,95,"Documentary, Music",70,0.0686,TRUE,FALSE
Veronica Mars,2014,PG-13,107,"Crime, Drama, Mystery",78,3.3,FALSE,FALSE
Need for Speed,2014,PG-13,132,"Action, Crime, Drama",22,43.6,FALSE,TRUE
The Single Moms Club,2014,PG-13,111,"Comedy, Drama",16,16,FALSE,FALSE
The Bag Man,2014,R,108,"Crime, Drama, Thriller",10,0.0488,FALSE,TRUE
Muppets Most Wanted,2014,PG,107,"Adventure, Comedy, Crime",78,51.2,TRUE,FALSE
Divergent,2014,PG-13,139,"Adventure, Sci-Fi, Thriller",40,150.8,TRUE,FALSE
God's Not Dead,2014,PG,113,Drama,16,60.8,FALSE,FALSE
50 to 1,2014,PG-13,110,Drama,17,1.1,FALSE,FALSE
Noah,2014,PG-13,138,"Action, Adventure, Drama",77,101.2,FALSE,FALSE
Cesar Chavez,2014,PG-13,102,Biography,41,5.6,TRUE,TRUE
Sabotage,2014,R,109,"Action, Crime, Drama",19,10.5,TRUE,FALSE
Captain America: The Winter Soldier,2014,PG-13,136,"Action, Adventure, Sci-Fi",89,259.7,TRUE,FALSE
Draft Day,2014,R,110,"Drama, Sport",61,28.8,FALSE,FALSE
13 Sins,2014,R,93,"Comedy, Horror, Thriller",62,0.0091,FALSE,FALSE
Rio 2,2014,G,101,"Animation, Adventure, Comedy",48,131.5,TRUE,FALSE
The Raid 2,2014,R,150,"Action, Crime, Thriller",79,2.6,TRUE,TRUE
Jinn,2014,PG-13,97,Thriller,10,0.1,FALSE,FALSE
Heaven Is for Real,2014,PG,99,Drama,46,91.4,FALSE,FALSE
Bears,2014,G,78,Documentary,89,17.8,FALSE,FALSE
